Name,Fecha,TipoInvestigacion,TipoPredio,Estado,Barrio,Estrato,AreaPrivada,AreaLote,ValorComercial,ValorM2,Longitud,Latitud,ANIO,MES,DIA
181451.0,14-01-2022,VENTA,APARTAMENTO,USADO,BOMBONA # 1,3.0,177,41,370000000.0,2090395.0,-75.56157993,6.24319669,2022,1,14
181452.0,14-01-2022,VENTA,APARTAMENTO,USADO,BOMBONA # 1,4.0,104,15,390000000.0,3750000.0,-75.56196249,6.24351282,2022,1,14
181456.0,14-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,188,32,350000000.0,1861702.0,-75.56000993,6.24931447,2022,1,14
181466.0,17-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,150,92,230000000.0,1533333.0,-75.55802651,6.24946633,2022,1,17
181558.0,19-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,167,71,300000000.0,1796407.0,-75.56188185,6.26222026,2022,1,19
181570.0,19-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,146,58,350000000.0,2397260.0,-75.56313921,6.26112071,2022,1,19
181573.0,19-01-2022,VENTA,APARTAMENTO,USADO,TEJELO,3.0,142,30,350000000.0,2464789.0,-75.56772297,6.30498407,2022,1,19
181576.0,19-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,177,74,430000000.0,2429379.0,-75.56108306,6.26336977,2022,1,19
181577.0,19-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,101,43,300000000.0,2970297.0,-75.56108306,6.26336977,2022,1,19
181580.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,316,87,480000000.0,1518987.0,-75.56279992,6.26108384,2022,1,20
181585.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,107,26,270000000.0,2523364.0,-75.56148789,6.25818091,2022,1,20
181588.0,20-01-2022,VENTA,APARTAMENTO,USADO,ARANJUEZ,3.0,78,38,240000000.0,3076923.0,-75.55867479,6.27890527,2022,1,20
181593.0,20-01-2022,VENTA,APARTAMENTO,USADO,SAN MIGUEL,4.0,30,3,130000000.0,4333333.0,-75.55995155,6.25664162,2022,1,20
181595.0,20-01-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,127,50,380000000.0,2992126.0,-75.56085046,6.25456009,2022,1,20
181596.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,339,217,600000000.0,1769912.0,-75.55935726,6.25832163,2022,1,20
181597.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,5.0,56,13,200000000.0,3571429.0,-75.56336837,6.25825754,2022,1,20
181600.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,104,36,230000000.0,2211538.0,-75.5606675,6.26034388,2022,1,20
181601.0,20-01-2022,VENTA,APARTAMENTO,USADO,MANRIQUE CENTRAL # 1,3.0,300,188,400000000.0,1333333.0,-75.55653675,6.26486996,2022,1,20
181602.0,20-01-2022,VENTA,APARTAMENTO,USADO,MANRIQUE CENTRAL # 1,3.0,280,138,380000000.0,1357143.0,-75.55653675,6.26486996,2022,1,20
181605.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,3.0,137,51,196000000.0,1430657.0,-75.55976952,6.26265048,2022,1,20
181606.0,20-01-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,6.0,110,0,500000000.0,4545455.0,-75.5988238,6.26045019,2022,1,20
181607.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,3.0,137,46,177155000.0,1293102.0,-75.55976952,6.26265048,2022,1,20
181608.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,245,46,176660000.0,721061.0,-75.55976952,6.26265048,2022,1,20
181610.0,20-01-2022,VENTA,APARTAMENTO,USADO,SAN JAVIER # 2,3.0,34,13,145000000.0,4264706.0,-75.61382188,6.25814948,2022,1,20
181613.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,123,38,360000000.0,2926829.0,-75.56354213,6.2572797,2022,1,20
181614.0,20-01-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,260,151,1300000000.0,5000000.0,-75.59815845,6.26485704,2022,1,20
181615.0,20-01-2022,VENTA,APARTAMENTO,USADO,SAN JAVIER # 2,3.0,37,10,165000000.0,4459459.0,-75.61280229,6.25680228,2022,1,20
181616.0,20-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,91,37,198000000.0,2175824.0,-75.56159913,6.25659699,2022,1,20
181625.0,20-01-2022,VENTA,APARTAMENTO,USADO,MANRIQUE CENTRAL # 2,3.0,61,30,183000000.0,3000000.0,-75.55544147,6.26194541,2022,1,20
181626.0,21-01-2022,VENTA,APARTAMENTO,USADO,CALASANZ PARTE ALTA,5.0,73,27,310000000.0,4246575.0,-75.60194451,6.26594479,2022,1,21
181628.0,21-01-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,120,321,520000000.0,4333333.0,-75.59845571,6.26472813,2022,1,21
181629.0,21-01-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,120,321,540000000.0,4500000.0,-75.59845571,6.26472813,2022,1,21
181630.0,21-01-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,50,8,240000000.0,4800000.0,-75.59963377,6.26382478,2022,1,21
181631.0,21-01-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,27,0,220000000.0,8148148.0,-75.59919766,6.26128944,2022,1,21
181633.0,21-01-2022,VENTA,APARTAMENTO,USADO,LA FLORESTA,5.0,179,115,420000000.0,2346369.0,-75.59856936,6.25804036,2022,1,21
181634.0,21-01-2022,VENTA,APARTAMENTO,USADO,LA FLORESTA,5.0,220,122,440000000.0,2000000.0,-75.59856936,6.25804036,2022,1,21
181635.0,21-01-2022,VENTA,APARTAMENTO,USADO,EL ESTADIO,5.0,244,97,660000000.0,2704918.0,-75.59668037,6.26050806,2022,1,21
181638.0,21-01-2022,VENTA,APARTAMENTO,USADO,LOS COLORES,5.0,240,135,540000000.0,2250000.0,-75.59486543,6.26685429,2022,1,21
181639.0,21-01-2022,VENTA,APARTAMENTO,NUEVO,BARRIO DE JESUS,3.0,54,22,220000000.0,4074074.0,-75.53768255,6.22787872,2022,1,21
181641.0,21-01-2022,VENTA,APARTAMENTO,USADO,LOS COLORES,4.0,127,73,430000000.0,3385827.0,-75.59421647,6.26678606,2022,1,21
181642.0,21-01-2022,VENTA,APARTAMENTO,NUEVO,LA FLORESTA,4.0,55,9,245000000.0,4454545.0,-75.59934643,6.25703219,2022,1,21
181643.0,21-01-2022,VENTA,APARTAMENTO,NUEVO,LA FLORESTA,4.0,53,9,256000000.0,4830189.0,-75.59934643,6.25703219,2022,1,21
181644.0,21-01-2022,VENTA,APARTAMENTO,USADO,CALASANZ PARTE ALTA,4.0,88,31,270000000.0,3068182.0,-75.60139606,6.26667413,2022,1,21
181645.0,21-01-2022,VENTA,APARTAMENTO,USADO,LOS COLORES,5.0,117,38,380000000.0,3247863.0,-75.59552992,6.26525275,2022,1,21
181646.0,21-01-2022,VENTA,APARTAMENTO,USADO,ZONA DE EXPANSION BELEN RINCON,3.0,52,31,170000000.0,3269231.0,-75.60649715,6.21106317,2022,1,21
181647.0,21-01-2022,VENTA,APARTAMENTO,USADO,LOMA DE LOS BERNAL,5.0,57,26,175000000.0,3070175.0,-75.60170974,6.21573896,2022,1,21
181648.0,21-01-2022,VENTA,APARTAMENTO,USADO,SANTA LUCIA,3.0,38,12,160000000.0,4210526.0,-75.60422505,6.25883274,2022,1,21
181650.0,24-01-2022,VENTA,APARTAMENTO,USADO,LA GLORIA,4.0,140,74,340000000.0,2428571.0,-75.59787848,6.22308073,2022,1,24
181653.0,24-01-2022,VENTA,APARTAMENTO,USADO,SAN BERNARDO,3.0,123,48,320000000.0,2601626.0,-75.59669018,6.22390923,2022,1,24
181655.0,24-01-2022,VENTA,APARTAMENTO,USADO,SIMON BOLIVAR,5.0,134,0,480000000.0,3582090.0,-75.60681999,6.24571239,2022,1,24
181657.0,24-01-2022,VENTA,APARTAMENTO,USADO,FATIMA,4.0,110,93,320000000.0,2909091.0,-75.58549096,6.237419,2022,1,24
181666.0,24-01-2022,VENTA,APARTAMENTO,USADO,BARRIO CRISTOBAL,3.0,50,0,160000000.0,3200000.0,-75.6080587,6.25049915,2022,1,24
181681.0,24-01-2022,VENTA,APARTAMENTO,USADO,SANTA MONICA,4.0,135,0,460000000.0,3407407.0,-75.61248074,6.24677213,2022,1,24
181691.0,24-01-2022,VENTA,APARTAMENTO,USADO,PEDREGAL,3.0,85,0,198000000.0,2329412.0,-75.57394774,6.30013858,2022,1,24
181711.0,25-01-2022,VENTA,APARTAMENTO,USADO,LA ESPERANZA,3.0,75,0,112000000.0,1493333.0,-75.5765223,6.28874882,2022,1,25
181717.0,25-01-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,3.0,169,65,270000000.0,1597633.0,-75.5589572,6.25162943,2022,1,25
181720.0,26-01-2022,VENTA,APARTAMENTO,USADO,LOS COLORES,5.0,105,0,250000000.0,2380952.0,-75.59563556,6.26694766,2022,1,26
181722.0,26-01-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,250,95,660000000.0,2640000.0,-75.59817252,6.24729263,2022,1,26
181723.0,26-01-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,98,0,380000000.0,3877551.0,-75.59913895,6.2437294,2022,1,26
181725.0,26-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,157,77,310000000.0,1974522.0,-75.55947869,6.25937418,2022,1,26
181729.0,26-01-2022,VENTA,APARTAMENTO,USADO,KENNEDY,2.0,73,24,150000000.0,2054795.0,-75.58237579,6.28883164,2022,1,26
181740.0,26-01-2022,VENTA,APARTAMENTO,USADO,PRADO,4.0,232,150,400000000.0,1724138.0,-75.55935726,6.25832163,2022,1,26
181744.0,26-01-2022,VENTA,APARTAMENTO,USADO,LA MANSION,3.0,111,75,250000000.0,2252252.0,-75.55543647,6.25842505,2022,1,26
181745.0,26-01-2022,VENTA,APARTAMENTO,USADO,SAN MIGUEL,3.0,73,24,230000000.0,3150685.0,-75.55572648,6.25598211,2022,1,26
181752.0,26-01-2022,VENTA,APARTAMENTO,NUEVO,LOS ANGELES,4.0,37,23,126000000.0,3405405.0,-75.55678876,6.25289748,2022,1,26
181753.0,26-01-2022,VENTA,APARTAMENTO,USADO,PRADO,3.0,149,174,320000000.0,2147651.0,-75.55795875,6.26084774,2022,1,26
181754.0,26-01-2022,VENTA,APARTAMENTO,NUEVO,LOS ANGELES,4.0,42,27,144000000.0,3428571.0,-75.55678876,6.25289748,2022,1,26
181760.0,26-01-2022,VENTA,APARTAMENTO,NUEVO,LOS ANGELES,4.0,80,255,250000000.0,3125000.0,-75.55873424,6.25383321,2022,1,26
181762.0,26-01-2022,VENTA,APARTAMENTO,NUEVO,LOS ANGELES,4.0,65,255,220000000.0,3384615.0,-75.55873424,6.25383321,2022,1,26
181772.0,27-01-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,290,98,510000000.0,1758621.0,-75.5577463,6.25249513,2022,1,27
181780.0,27-01-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,127,31,380000000.0,2992126.0,-75.56093152,6.25460052,2022,1,27
181785.0,27-01-2022,VENTA,APARTAMENTO,USADO,SAN DIEGO,4.0,136,76,420000000.0,3088235.0,-75.5683249,6.2328912,2022,1,27
181788.0,27-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,166,17,360000000.0,2168675.0,-75.56230039,6.24800214,2022,1,27
181789.0,27-01-2022,VENTA,APARTAMENTO,USADO,FATIMA,4.0,110,30,450000000.0,4090909.0,-75.58592686,6.23574597,2022,1,27
181790.0,27-01-2022,VENTA,APARTAMENTO,USADO,ZONA EXPANSION SAN ANTONIO,3.0,62,68,180000000.0,2903226.0,-75.65161916,6.17885975,2022,1,27
181795.0,27-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,95,27,300000000.0,3157895.0,-75.55710739,6.24896291,2022,1,27
181796.0,27-01-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,111,37,465000000.0,4189189.0,-75.59793072,6.24451376,2022,1,27
181797.0,27-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,101,33,260000000.0,2574257.0,-75.55571463,6.2496123,2022,1,27
181798.0,27-01-2022,VENTA,APARTAMENTO,USADO,LAS MERCEDES,4.0,70,48,260000000.0,3714286.0,-75.61188939,6.23587697,2022,1,27
181799.0,27-01-2022,VENTA,APARTAMENTO,USADO,LA MANSION,3.0,92,52,250000000.0,2717391.0,-75.55538038,6.25834459,2022,1,27
181800.0,27-01-2022,VENTA,APARTAMENTO,USADO,EL DIAMANTE # 2,6.0,194,221,590000000.0,3041237.0,-75.57120891,6.18468289,2022,1,27
181801.0,27-01-2022,VENTA,APARTAMENTO,NUEVO,LOS ANGELES,5.0,74,27,290000000.0,3918919.0,-75.55850345,6.25238919,2022,1,27
181802.0,27-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,57,11,180000000.0,3157895.0,-75.55753951,6.24610613,2022,1,27
181804.0,27-01-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,133,18,300000000.0,2255639.0,-75.5641131,6.25196055,2022,1,27
181806.0,27-01-2022,VENTA,APARTAMENTO,USADO,LOS BALSOS # 1,6.0,200,121,920000000.0,4600000.0,-75.56715892,6.19100643,2022,1,27
181811.0,27-01-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,105,34,430000000.0,4095238.0,-75.59563652,6.23978871,2022,1,27
181812.0,27-01-2022,VENTA,APARTAMENTO,USADO,BARRIO CRISTOBAL,3.0,46,12,160000000.0,3478261.0,-75.6080587,6.25049915,2022,1,27
181821.0,27-01-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,188,56,350000000.0,1861702.0,-75.5566833,6.25169988,2022,1,27
181828.0,27-01-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,294,108,380000000.0,1292517.0,-75.56098585,6.25464486,2022,1,27
181849.0,27-01-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,272,11,600000000.0,2205882.0,-75.55542109,6.24929171,2022,1,27
181861.0,28-01-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,50,8,245000000.0,4900000.0,-75.59963377,6.26382478,2022,1,28
181888.0,28-01-2022,VENTA,APARTAMENTO,USADO,SANTA MONICA,4.0,136,88,450000000.0,3308824.0,-75.61478859,6.24575078,2022,1,28
181893.0,11-02-2022,VENTA,APARTAMENTO,USADO,LOS ALCAZARES,3.0,101,55,280000000.0,2772277.0,-75.60521556,6.26038968,2022,2,11
181901.0,14-02-2022,VENTA,APARTAMENTO,USADO,FLORIDA NUEVA,4.0,140,0,495000000.0,3535714.0,-75.59141168,6.25141098,2022,2,14
181903.0,14-02-2022,VENTA,APARTAMENTO,USADO,FLORIDA NUEVA,4.0,91,0,410000000.0,4505495.0,-75.59324454,6.25152369,2022,2,14
181904.0,15-02-2022,VENTA,APARTAMENTO,USADO,EL ESTADIO,4.0,200,62,490000000.0,2450000.0,-75.59092236,6.26054193,2022,2,15
181906.0,15-02-2022,VENTA,APARTAMENTO,USADO,EL VELODROMO,5.0,136,56,340000000.0,2500000.0,-75.59448312,6.25393638,2022,2,15
181909.0,15-02-2022,VENTA,APARTAMENTO,USADO,LA FLORESTA,3.0,199,90,400000000.0,2010050.0,-75.60356321,6.25410373,2022,2,15
181911.0,15-02-2022,VENTA,APARTAMENTO,USADO,LA AMERICA,4.0,164,86,490000000.0,2987805.0,-75.60405317,6.25343279,2022,2,15
181912.0,15-02-2022,VENTA,APARTAMENTO,USADO,LOS PINOS,4.0,135,45,480000000.0,3555556.0,-75.59751035,6.25228449,2022,2,15
181914.0,15-02-2022,VENTA,APARTAMENTO,USADO,EL DANUBIO,3.0,75,0,260000000.0,3466667.0,-75.60734201,6.25297287,2022,2,15
181915.0,15-02-2022,VENTA,APARTAMENTO,USADO,SIMON BOLIVAR,5.0,367,244,1644000000.0,4479564.0,-75.60586696,6.24691215,2022,2,15
181916.0,15-02-2022,VENTA,APARTAMENTO,USADO,BOYACA,3.0,68,39,200000000.0,2941176.0,-75.5653675,6.30276689,2022,2,15
181917.0,15-02-2022,VENTA,APARTAMENTO,USADO,FLORENCIA,3.0,45,24,145000000.0,3222222.0,-75.56724088,6.30962003,2022,2,15
181918.0,15-02-2022,VENTA,APARTAMENTO,NUEVO,FLORENCIA,3.0,105,42,265000000.0,2523810.0,-75.56806186,6.30924518,2022,2,15
181919.0,15-02-2022,VENTA,APARTAMENTO,USADO,SIMON BOLIVAR,5.0,85,40,310000000.0,3647059.0,-75.60562183,6.24590994,2022,2,15
181921.0,15-02-2022,VENTA,APARTAMENTO,USADO,SIMON BOLIVAR,5.0,106,59,370000000.0,3490566.0,-75.60562183,6.24590994,2022,2,15
181922.0,15-02-2022,VENTA,APARTAMENTO,NUEVO,EL VELODROMO,6.0,90,26,460000000.0,5111111.0,-75.59612792,6.2535749,2022,2,15
181923.0,15-02-2022,VENTA,APARTAMENTO,USADO,EL VELODROMO,5.0,145,44,450000000.0,3103448.0,-75.59518893,6.25285065,2022,2,15
181924.0,16-02-2022,VENTA,APARTAMENTO,USADO,SIMON BOLIVAR,5.0,150,73,460000000.0,3066667.0,-75.60288788,6.24884499,2022,2,16
181925.0,16-02-2022,VENTA,APARTAMENTO,USADO,GIRARDOT,3.0,185,50,300000000.0,1621622.0,-75.57260197,6.29589108,2022,2,16
181930.0,18-02-2022,VENTA,APARTAMENTO,USADO,BOMBONA # 1,4.0,90,15,395000000.0,4388889.0,-75.56196249,6.24351282,2022,2,18
181932.0,18-02-2022,VENTA,APARTAMENTO,USADO,LAS PALMAS,3.0,90,22,280000000.0,3111111.0,-75.56371641,6.24147768,2022,2,18
181933.0,18-02-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,50,48,150000000.0,3000000.0,-75.56161556,6.23767713,2022,2,18
181934.0,18-02-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,83,64,260000000.0,3132530.0,-75.56227571,6.2369533,2022,2,18
181935.0,21-02-2022,VENTA,APARTAMENTO,NUEVO,BUENOS AIRES,3.0,53,175,250000000.0,4716981.0,-75.55981822,6.24228175,2022,2,21
181938.0,21-02-2022,VENTA,APARTAMENTO,USADO,GERONA,3.0,80,42,210000000.0,2625000.0,-75.56051411,6.24173008,2022,2,21
181940.0,21-02-2022,VENTA,APARTAMENTO,NUEVO,BOMBONA # 1,4.0,38,351,150000000.0,3947368.0,-75.56238205,6.24285936,2022,2,21
181942.0,22-02-2022,VENTA,APARTAMENTO,USADO,LOS BALSOS # 1,6.0,294,197,1450000000.0,4931973.0,-75.56440379,6.18692371,2022,2,22
181943.0,22-02-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,331,228,940000000.0,2839879.0,-75.59817252,6.24729263,2022,2,22
181944.0,22-02-2022,VENTA,APARTAMENTO,USADO,SAN LUCAS,6.0,145,69,690000000.0,4758621.0,-75.56694425,6.18660783,2022,2,22
181960.0,23-02-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,64,0,230000000.0,3593750.0,-75.56199603,6.23774697,2022,2,23
181995.0,24-02-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,74,0,360000000.0,4864865.0,-75.59906028,6.2616899,2022,2,24
181996.0,24-02-2022,VENTA,APARTAMENTO,USADO,CALASANZ,6.0,120,42,440000000.0,3666667.0,-75.5991763,6.26138193,2022,2,24
181997.0,24-02-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,118,0,450000000.0,3813559.0,-75.59942044,6.26028337,2022,2,24
181998.0,24-02-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,88,28,360000000.0,4090909.0,-75.59974181,6.2601064,2022,2,24
182000.0,24-02-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,76,22,350000000.0,4605263.0,-75.59906028,6.2616899,2022,2,24
182001.0,24-02-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,6.0,122,38,430000000.0,3524590.0,-75.5991763,6.26138193,2022,2,24
182019.0,28-02-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,45,248,300000000.0,6666667.0,-75.60025636,6.26354658,2022,2,28
182020.0,28-02-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,131,248,530000000.0,4045802.0,-75.60025636,6.26354658,2022,2,28
182021.0,28-02-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,145,248,620000000.0,4275862.0,-75.60025636,6.26354658,2022,2,28
182035.0,01-03-2022,VENTA,APARTAMENTO,USADO,SANTA LUCIA,3.0,58,44,200000000.0,3448276.0,-75.60691394,6.25694366,2022,3,1
182037.0,01-03-2022,VENTA,APARTAMENTO,USADO,SANTA LUCIA,3.0,78,29,230000000.0,2948718.0,-75.60769442,6.25804582,2022,3,1
182039.0,01-03-2022,VENTA,APARTAMENTO,USADO,LA PRADERA,2.0,192,73,320000000.0,1666667.0,-75.61282872,6.26162344,2022,3,1
182097.0,04-03-2022,VENTA,APARTAMENTO,USADO,EL DANUBIO,4.0,67,30,290000000.0,4328358.0,-75.60849872,6.25247713,2022,3,4
182098.0,04-03-2022,VENTA,APARTAMENTO,USADO,CALASANZ PARTE ALTA,5.0,81,80,280000000.0,3456790.0,-75.60227676,6.2666619,2022,3,4
182100.0,04-03-2022,VENTA,APARTAMENTO,USADO,CALASANZ PARTE ALTA,4.0,138,94,340000000.0,2463768.0,-75.60420181,6.26388723,2022,3,4
182101.0,04-03-2022,VENTA,APARTAMENTO,USADO,CALASANZ PARTE ALTA,5.0,97,88,355000000.0,3659794.0,-75.60193891,6.26516825,2022,3,4
182138.0,07-03-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,53,14,300000000.0,5660377.0,-75.59241356,6.24128596,2022,3,7
182140.0,07-03-2022,VENTA,APARTAMENTO,NUEVO,LORENA,4.0,86,8,350000000.0,4069767.0,-75.5957383,6.24965269,2022,3,7
182141.0,07-03-2022,VENTA,APARTAMENTO,USADO,FATIMA,4.0,72,26,320000000.0,4444444.0,-75.58466106,6.2344353,2022,3,7
182142.0,07-03-2022,VENTA,APARTAMENTO,USADO,FATIMA,4.0,69,25,310000000.0,4492754.0,-75.58485362,6.23544034,2022,3,7
182144.0,07-03-2022,VENTA,APARTAMENTO,USADO,BOLIVARIANA,4.0,103,277,350000000.0,3398058.0,-75.58971786,6.24694063,2022,3,7
182146.0,07-03-2022,VENTA,APARTAMENTO,USADO,CASTROPOL,5.0,78,94,370000000.0,4743590.0,-75.56685683,6.22446777,2022,3,7
182147.0,07-03-2022,VENTA,APARTAMENTO,USADO,MIRAVALLE,5.0,127,41,370000000.0,2913386.0,-75.60277305,6.23721225,2022,3,7
182148.0,07-03-2022,VENTA,APARTAMENTO,USADO,CALASANZ PARTE ALTA,5.0,102,94,370000000.0,3627451.0,-75.60193891,6.26516825,2022,3,7
182150.0,07-03-2022,VENTA,APARTAMENTO,USADO,CASTROPOL,5.0,75,91,370000000.0,4933333.0,-75.56685683,6.22446777,2022,3,7
182152.0,08-03-2022,VENTA,APARTAMENTO,USADO,LA FLORIDA,6.0,305,225,856000000.0,2806557.0,-75.56847797,6.2058599,2022,3,8
182153.0,08-03-2022,VENTA,APARTAMENTO,USADO,ASOMADERA # 2,6.0,598,293,1852000000.0,3096990.0,-75.56031561,6.21784991,2022,3,8
182154.0,08-03-2022,VENTA,APARTAMENTO,USADO,LOS BALSOS # 1,6.0,362,490,2097000000.0,5792818.0,-75.55506676,6.19068185,2022,3,8
182155.0,08-03-2022,VENTA,APARTAMENTO,USADO,ALEJANDRO ECHAVARRIA,3.0,34,13,153000000.0,4500000.0,-75.54537926,6.23809523,2022,3,8
182158.0,08-03-2022,VENTA,APARTAMENTO,USADO,ALEJANDRIA,6.0,296,299,2376000000.0,8027027.0,-75.56617023,6.19973087,2022,3,8
182163.0,08-03-2022,VENTA,APARTAMENTO,USADO,ROSALES,5.0,73,30,380000000.0,5205479.0,-75.59325921,6.23622096,2022,3,8
182164.0,08-03-2022,VENTA,APARTAMENTO,USADO,BOLIVARIANA,5.0,99,41,370000000.0,3737374.0,-75.59192939,6.24328095,2022,3,8
182165.0,14-03-2022,VENTA,APARTAMENTO,NUEVO,BARRIO CRISTOBAL,4.0,33,0,153800000.0,4660606.0,-75.60998278,6.24821322,2022,3,14
182166.0,14-03-2022,VENTA,APARTAMENTO,NUEVO,SANTA FE,4.0,63,0,417400000.0,6625397.0,-75.57791821,6.2224836,2022,3,14
182183.0,14-03-2022,VENTA,APARTAMENTO,USADO,TRICENTENARIO,3.0,45,15,123000000.0,2733333.0,-75.56605356,6.29422712,2022,3,14
182196.0,14-03-2022,VENTA,APARTAMENTO,USADO,LOMA DE LOS BERNAL,4.0,66,71,210000000.0,3181818.0,-75.60018635,6.21776639,2022,3,14
182197.0,14-03-2022,VENTA,APARTAMENTO,USADO,SANTA TERESITA,5.0,74,60,325000000.0,4391892.0,-75.61475776,6.24146334,2022,3,14
182198.0,14-03-2022,VENTA,APARTAMENTO,USADO,EL TESORO,6.0,242,103,1191000000.0,4921488.0,-75.55402934,6.19857564,2022,3,14
182209.0,14-03-2022,VENTA,APARTAMENTO,USADO,LA HONDONADA,4.0,59,28,169000000.0,2864407.0,-75.60443256,6.20320919,2022,3,14
182211.0,14-03-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,284,75,1194000000.0,4204225.0,-75.59483379,6.24176871,2022,3,14
182221.0,14-03-2022,VENTA,APARTAMENTO,USADO,EL DIAMANTE # 2,6.0,111,50,445000000.0,4009009.0,-75.56765015,6.17809142,2022,3,14
182226.0,14-03-2022,VENTA,APARTAMENTO,USADO,SURAMERICANA,5.0,114,33,335000000.0,2938596.0,-75.58098863,6.2551754,2022,3,14
182228.0,14-03-2022,VENTA,APARTAMENTO,USADO,EL DIAMANTE # 2,6.0,272,147,985000000.0,3621324.0,-75.57740827,6.18764497,2022,3,14
182235.0,14-03-2022,VENTA,APARTAMENTO,USADO,LAS PLAYAS,4.0,90,47,303000000.0,3366667.0,-75.59738887,6.22153231,2022,3,14
182239.0,14-03-2022,VENTA,APARTAMENTO,USADO,TRINIDAD,3.0,89,105,176000000.0,1977528.0,-75.58540668,6.2266002,2022,3,14
182261.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,LOS BALSOS # 2,5.0,97,0,787750000.0,8121134.0,-75.57058318,6.19469456,2022,3,15
182268.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,ZONA EXPANSION SAN ANTONIO,4.0,43,73326,148271040.0,3448164.0,-75.65448249,6.17459612,2022,3,15
182283.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,5.0,57,0,261500000.0,4587719.0,-75.61077687,6.26727051,2022,3,15
182286.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,LOS BALSOS # 1,6.0,60,0,531857000.0,8864283.0,-75.56281821,6.19078226,2022,3,15
182292.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,LOS CONQUISTADORES,5.0,95,0,610000000.0,6421053.0,-75.58108705,6.24454119,2022,3,15
182305.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,ALTOS DEL POBLADO,6.0,48,0,470680000.0,9805833.0,-75.55730554,6.21640575,2022,3,15
182306.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,PATIO BONITO,5.0,29,0,290000000.0,10000000.0,-75.57347408,6.2071486,2022,3,15
